category_id	pos	concept_id	concept_ru	concept_en	definition_ru	definition_en
A42	NOUN	232	ворона	crow	птица из рода воронов семейства врановых	a bird, usually black, of the genus Corvus, having a strong conical beak, with projecting bristles; it has a harsh, croaking call
A42	NOUN	233	ворон	raven	крупная птица семейства врановых, с чёрным блестящим оперением, гнездящаяся как правило в уединённых местах	any of several, generally large and lustrous black species of birds in the genus Corvus, especially the common raven, Corvus corax
A43	NOUN	240	жабры	gill	наружный парный орган дыхания (газообмена) водных животных (рыб, раков, моллюсков и некоторых земноводных), дышащих кислородом, растворённым в воде	A breathing organ of fish and other aquatic animals.
A43	NOUN	254	ёрш	ruffe	колючая пресноводная рыба семейства окуневых	a small Eurasian freshwater fish
A44	NOUN	261	бабочка	butterfly	насекомое отряда чешуекрылых, мотылёк	a flying insect of the order Lepidoptera, distinguished from moths by their diurnal activity and generally brighter colouring
A44	NOUN	262	жук	beetle	Любой из многочисленных видов насекомых отряда жесткокрылых, характеризующийся парой твердых, похожих на раковины передних крыльев, которые в состоянии покоя прикрывают и защищают пару задних крыльев.	Any of numerous species of insect in the order Coleoptera characterized by a pair of hard, shell-like front wings which cover and protect a pair of rear wings when at rest.
A44	NOUN	268	гнида	nit	яйцо вши (небольшое бескрылое кровососущее насекомое-паразит)	the egg of a louse (a small parasitic wingless insect)
A44	NOUN	269	блоха	flea	мелкое паразитическое кровососущее прыгающее насекомое	a small, wingless, parasitic insect of the order Siphonaptera, renowned for its bloodsucking habits and jumping abilities
A44	NOUN	271	змея	snake	хищное холоднокровное пресмыкающееся с длинным извивающимся, покрытым чешуёй телом, не имеющее конечностей, часто с ядовитыми же́лезами в пасти, питающееся мелкими млекопитающими, ящерицами, лягушками, птицами, их яйцами, рыбой, насекомыми и другими беспо	Any of the suborder Serpentes of legless reptile with long, thin bodies and fork-shaped tongues.
A44	NOUN	273	жаба	toad	Земноводное, род лягушек (отряд Anura) с более короткими задними ногами и более сухой, бородавчатой ​​кожей, многие из которых относятся к семейству Bufonidae.	An amphibian, a kind of frog (order Anura) with shorter hindlegs and a drier, wartier skin, many in family Bufonidae. 
B11	NOUN	286	девушка	girl	незамужнее лицо женского пола в период между отрочеством и юностью	a young female human
B11	NOUN	287	женщина	woman	лицо женского пола (обычно только взрослая) 	An adult female human.
B11	ADJ	290	взрослый	adult	достигший зрелого возраста	a fully grown human or animal
B11	ADJ	291	высокий	tall	имеющий большую протяжённость от верхней точки до нижней	having a vertical extent greater than the average
B11	PRON	307	вы	you	используется для обозначения нескольких лиц, включая собеседника (собеседников), но исключая говорящего	used to refer to several persons, including the interlocutor(s), but excluding the speaker
B12	ADJ	323	большой	big	имеющий крупный, значительный размер, превосходящий среднее значение	of great size, large
B12	NOUN	331	голова	head	верхняя часть тела человека, передняя или верхняя часть тела позвоночного или беспозвоночного животного, а также насекомого, в которой находятся органы зрения и рот	the part of the body of an animal or human which contains the brain, mouth and main sense organs
B12	NOUN	332	затылок	nape	задняя, выдавшаяся назад часть головы у человека и у животных, над самой шеей или загривком, под теменем	The back part of the neck.
B12	NOUN	333	волосы (на голове)	hair	волосяной покров головы, шевелюра как единый объект	the collection or mass of such growths growing from the skin of humans and animals, and forming a covering for a part of the head
B12	VERB	338	зудеть, чесаться	to itch	испытывать на коже раздражение, сопровождающееся потребностью тереть, скрести ногтем больное место	To feel itchy; to feel a need to be scratched.
B12	NOUN	341	борода	beard	у человека и некоторых животных — волосяной покров нижней части лица	facial hair on the chin, cheeks, jaw and neck
B12	NOUN	343	висок	temple	боковая часть головы от уха до начала лба	the slightly flatter region, on either side of the human head, behind the eye and forehead, above the zygomatic arch, and forward of the ear
B12	NOUN	349	десны	gums	мышечная ткань и слизистая оболочка, покрывающие края челюстей у основания зубов	the flesh around the teeth
B12	VERB	351	глотать	to swallow	движением глотки проталкивать, перемещать изо рта в пищевод и желудок	to cause (food, drink etc.) to pass from the mouth into the stomach; to take into the stomach through the throat
B12	VERB	354	дуть	to blow	пускать ртом струю воздуха	to propel by an air current, usually with the mouth
B12	NOUN	355	губа	lip	часть лица, кожно-мускульная складка, закрывающая рот сверху или снизу, также кожно-мускульная складка в других частях тела	either of the two fleshy protrusions around the opening of the mouth
B12	NOUN	356	зуб (у человека)	tooth	костное образование в ротовой полости, служащее в основном для первичной механической обработки пищи	A hard, calcareous structure present in the mouth of many vertebrate animals, generally used for biting and chewing food.
B12	NOUN	358	голос	voice	звуки, возникающие вследствие колебания голосовых связок при разговоре, крике, пении и отличающиеся высотой, характером звучания и т. п.	sound uttered by the mouth, especially by human beings in speech or song; sound thus uttered considered as possessing some special quality or character
B12	VERB	361	замолчать	to become silent	перестать говорить, петь или издавать иные звуки голосом	To stop speaking, singing, or making other sounds with your voice.
B12	NOUN	365	грудь	chest	верхняя передняя часть туловища человека или другого позвоночного животного	the portion of the front of the human body from the base of the neck to the top of the abdomen
B12	NOUN	366	грудь (женская)	breast	одна из парных молочных желёз человека (правая или левая грудь)	either of the two organs on the front of a female human's chest, which contain the mammary glands; also the analogous organs in males
B12	NOUN	367	бок	side	правая или левая часть туловища от плеча до бедра	one half (left or right, top or bottom, front or back, etc.) of something or someone
B12	NOUN	382	голень	shin	часть ноги от колена до стопы	the front part of the leg below the knee
B12	NOUN	383	бедро	hip	часть нижней или задней конечности человека или животного между тазобедренным и коленным суставами	the outward-projecting parts of the pelvis and top of the femur and the overlying tissue.
B12	ADJ	387	голый, нагой	nude	не имеющий на себе одежды, покрова	without clothing or other covering of the skin; without clothing on the genitals or female nipples
B12	NOUN	393	горло	throat	передняя часть шеи	the front part of the neck
B12	VERB	394	дышать	to breathe	прогонять воздух через лёгкие, жабры или другие органы дыхания, поглощая кислород и выделяя углекислый газ	to draw air into (inhale), and expel air from (exhale), the lungs in order to extract oxygen and excrete waste gases
B12	NOUN	395	живот	belly	нижняя передняя часть туловища человека, также нижняя часть туловища некоторых животных	the front part of the human trunk below the ribs, containing the stomach and bowels.
B12	NOUN	401	жила (кровеносный сосуд)	vein	кровеносный сосуд человека или млекопитающего	A blood vessel that transports blood from the capillaries back to the heart.
B12	NOUN	405	глаз	eye	орган зрения человека или животного	an organ through which animals see
B12	NOUN	407	бровь	eyebrow	дугообразная полоска волос над глазной впадиной; эта часть лица	the hair that grows over the bone ridge above the eye socket
B12	NOUN	408	веко	eyelid	подвижная кожная складка вокруг глаза у человека и позвоночных животных	a thin skin membrane that covers and moves over an eye
B12	VERB	409	видеть	to see	обладать зрением, зрительной способностью	to perceive or detect someone or something with the eyes, or as if by sight
B12	ADJ	414	глухой	deaf	лишённый слуха, не способный слышать 	unable to hear, or only partially able to hear
B12	NOUN	420	дерьмо	crap	испражнения	an act of defecation
B15	VERB	426	догонять	to catch up	настигать кого-либо или что-либо, оказываться рядом с кем-либо или с чем-либо, движущимся впереди	to overtake someone or something, to be close to someone or something moving in front
B15	VERB	433	держать	to hold	взять что-либо в руки, в рот, в лапы, в зубы и т. п., ухватившись за что-либо, не выпускать, иметь в руках, в зубах и т. п.	to grasp or grip
B15	VERB	435	бросать, кидать	to throw	резким движением, взмахом руки заставлять перемещаться по воздуху, кидать, заставлять лететь и падать куда-либо	to hurl; to release (an object) with some force from one's hands, an apparatus, etc. so that it moves rapidly through the air
B15	VERB	441	давить, придавливать	to press	нажимать на что-то (или кого-то) с силой 	to exert weight or force against, to act upon with force or weight; to exert pressure upon
B15	VERB	449	вешать	to hang up	помещать на весу, то есть без опоры снизу	to put up to hang
B15	VERB	458	бежать	to be running	быстро перемещаться на ногах или лапах, периодически полностью отрываясь от опоры (о движении, совершаемом однократно или в определённом направлении)	to move forward quickly upon two feet by alternately making a short jump off either foot
B15	VERB	461	выпадать	to fall out	падать сверху вниз	to come out of something by falling
B15	VERB	462	брать	to take	хватать, захватывать кого-либо или что-либо; поднимать с пола или снимать со стены, с полки и т. п.	to get into one's hands, possession or control, with or without force
B15	VERB	463	давать	to give	перемещать что-либо в распоряжение другого субъекта	to move, shift, provide something abstract or concrete to someone or something or somewhere
B15	VERB	464	добавлять	to add	давать, класть, наливать, насыпа́ть и т. п. к уже имеющемуся; пополнять недостающее	to join or unite (e.g. one thing to another, or as several particulars) so as to increase the number, augment the quantity or enlarge the magnitude, or so as to form into one aggregate
B15	VERB	470	выбирать	to choose	рассматривать множество имеющихся вариантов, определяя нужные или желательные и отвергая ненужные или нежелательные	to pick; to make the choice of; to select
B15	VERB	471	делить	to divide	разъединять что-либо, делать из целого части	to split or separate (something) into two or more parts
B15	VERB	484	доставать, приобретать	to acquire	получать что-либо в своё распоряжение, владение, собственность, становиться обладателем кого-либо, чего-либо, обзаводиться кем-либо, чем-либо	to gain, usually by one's own exertions; to get as one's own
B15	VERB	486	возвратиться	to come back	прибыть, прийти, приехать, прилететь назад, обратно; вернуться на то же место	to return to a place
B15	VERB	488	гнать, выгонять	to oust	заставлять двигаться, перемещаться куда-либо (о движении, совершаемом однократно или в определённом направлении)	to force someone to leave
B15	VERB	489	двигаться	to move	находиться в движении, перемещаться, изменять своё положение в пространстве	to change place or posture; to go, in any manner, from one place or position to another
B15	VERB	498	возить	to carry	обеспечивать доставку кого-либо или чего-либо на транспортном средстве либо иметь при себе в поездке	support and move (someone or something) from one place to another.
B15	VERB	507	велеть	to order	твёрдо распорядиться, заявить кому-либо о необходимости сделать что-то, приказать	to give an authoritative direction or instruction to do something
B16	ADJ	513	больной	ill	имеющий расстроенное здоровье, поражённый каким-либо заболеванием (о человеке, животном, растении)	in poor health; ill
B16	ADJ	514	бледный (о человеке)	pale	слабо окрашенный, не имеющий загара или румянца, лишённый естественной окраски (о цвете лица, кожи)	having a pallor (a light color, especially due to sickness, shock, fright etc.)
B16	NOUN	515	бедняга	wretch	несчастное существо (обычно человек), тот, кто вызывает сожаление, сочувствие, сострадание	an unhappy, unfortunate, or miserable person
B16	ADJ	516	беременная (женщина)	pregnant	женщина, находящаяся в состоянии беременности	сarrying developing offspring within the body
B16	NOUN	517	болезнь, недуг	illness, sickness	расстройство здоровья живого организма, нарушение его деятельности	the quality or state of being sick or diseased
B16	VERB	518	болеть	to be sick	страдать болезнью, хворать, быть больным	to suffer from illness, to be ill
B16	VERB	519	болеть (ощущать боль)	to pain	больно, чувствуется боль где-нибудь	to hurt; to put to bodily uneasiness or anguish; to afflict with uneasy sensations of any degree of intensity; to torment; to torture
B16	NOUN	520	желтуха	jaundice	желтушное окрашивание кожи и видимых слизистых оболочек, обусловленное повышенным содержанием в крови и тканях билирубина	A morbid condition, characterized by yellowness of the eyes, skin, and urine.
B16	NOUN	532	гной	pus	густая жидкость желтовато-зеленоватого или сероватого цвета, обычно с дурным запахом, образующаяся в тканях живого организма при воспалении, гниении, вызванных особыми бактериями	a whitish-yellow or yellow substance composed primarily of dead white blood cells and dead pyogenic bacteria; normally found in regions of bacterial infection
B16	VERB	537	вылечить	to cure (of)	лечением восстановить здоровье; излечить 	to relieve (a person or animal) of the symptoms of a disease or condition
B16	VERB	539	дрожать	to shiver	трястись, испытывать частое судорожное сокращение мышц (от холода, при нервном возбуждении и т. п.)	to tremble or shake, especially when cold or frightened
B16	NOUN	543	горб	hump	резко выраженное выпячивание грудного отдела позвоночника или грудной клетки вследствие деформации	a deformity in humans caused by abnormal curvature of the upper spine
B17	ADJ	550	живой	alive	обладающий жизнью, не мёртвый	Having life; living; not dead. 
B17	NOUN	556	гроб	coffin	специальный ящик для погребения умерших	a rectangular closed box in which the body of a dead person is placed for burial
B17	NOUN	559	душа	soul	нематериальная составляющая личности, её внутренний мир	the spirit or essence of a person usually thought to consist of one's thoughts and personality, often believed to live on after the person's death
B17	VERB	560	дремать	to doze	пребывать в сонливом, полусонном состоянии	to sleep lightly or briefly; to nap, snooze.
B17	VERB	568	видеть	to see	обладать зрением, зрительной способностью	to perceive or detect someone or something with the eyes, or as if by sight
B17	VERB	571	быть	to be	существовать	to exist
B17	VERB	574	ждать	to wait	проводить время, рассчитывая на появление кого-либо или чего-либо	 to expect, to wait (to believe that something will happen or count on something happening)
B17	NOUN	581	возраст	age	количество прожитых лет от рождения	The number of full years, months, days, hours, etc., that someone, or something, has been alive.
B17	NOUN	582	жребий	lot	предмет, применяемый при жеребьёвке (решении спора, вопроса о праве или очерёдности )	Anything (as a die, pebble, ball, or slip of paper) used in determining a question by chance, or without human choice or will. 
B17	VERB	587	драться	to fight	бить друг друга; устраивать драку	to engage in combat with; to oppose physically, to contest with
B181	ADJ	565	вкусный	tasty	приятный на вкус; вызывающий приятные ощущения у едока	having a pleasant or satisfying flavor; delicious
B181	VERB	591	есть	to eat	употреблять (что-то твердое или полутвердое, обычно пищу), помещая это в рот и проглатывая	to consume (something solid or semi-solid, usually food) by putting it into the mouth and swallowing it
B181	VERB	599	варить	to boil	получать, приготавливать посредством термической обработки	to cook in boiling water
B181	ADJ	605	горячий	hot	имеющий высокую температуру	having a high temperature
B181	NOUN	608	блин	pancake	плоская тонкая лепёшка, испечённая из жидкого теста на сковороде	a thin batter cake fried in a pan or on a griddle in oil or butter
B181	ADJ	613	густой	dense	плотный, состоящий из множества однородных, расположенных на небольших расстояниях друг от друга частей, объектов	having relatively high density
B181	ADJ	614	жидкий	liquid	имеющий свойство текучести, занимающий постоянный объём, но легко меняющий форму и под действием силы тяжести принимающий форму объемлющего сосуда	A substance that is flowing, and keeping no shape, such as water; a substance of which the molecules, while not tending to separate from one another like those of a gas, readily change their relative position, and which therefore retains no definite shape
B181	NOUN	616	бульон	bouillon	отвар, употребляемый как первое блюдо или служащий основой для приготовления различных супов или соусов	water in which food (meat or vegetable etc) has been boiled
B181	VERB	622	вскрыть	to unseal	открыть, раскрыть что-либо упакованное, запертое, закрытое, запечатанное	to open by having a seal broken
B181	ADJ	629	горький	bitter	имеющий едкий (обычно неприятный) вкус, свойственный полыни, хине, горчице и т. п.	having an acrid taste (usually from a basic substance)
B181	NOUN	643	вино	wine	алкогольный напиток, получаемый в результате полного или частичного спиртового брожения сока либо мезги винограда или иных плодов (иногда с добавлением спирта и других веществ)	an alcoholic beverage made by fermenting grape juice or by fermenting other substances
B181	NOUN	645	голод	hunger	ощущение потребности в принятии пищи; сильное желание есть	a need or compelling desire for food
B182	NOUN	679	дыра	hole	отверстие, в особенности с неровными краями, прореха или углубление в чём-либо	a hollow place or cavity; an excavation; a pit; a dent; a depression; a fissure
B182	NOUN	683	бусы	beads	украшение в виде нити с нанизанными на неё зёрнами из стекла, камня и т. п.	a beaded necklace
B182	VERB	692	вытирать	to wipe	проводя чем-либо твёрдым по какой-либо поверхности, делать её чистой или сухой, удалять грязь, пыль, влагу и т. п.; очищать трением	to move an object over, maintaining contact, with the intention of removing some substance from the surface
B182	NOUN	700	гребень (для волос)	comb	продолговатая пластинка с рядом зубьев по обеим сторонам, служащая для расчесывания волос; расчёска с крупными зубьями либо украшение для волос, выполненное в виде такой расчёски	a toothed implement for grooming the hair or (formerly) for keeping it in place
B21	VERB	703	думать	to think	осуществлять мыслительную деятельность 	to ponder, to go over in one's head
B22	VERB	715	бояться	to fear	испытывать боязнь, страх	to be afraid of (something or someone); to consider or expect (something or someone) with alarm
B22	ADV	723	жаль	pity	о чувстве сожаления по поводу чего-либо,  сострадании по отношению к кому-либо, чему-либо	A feeling of sympathy at the misfortune or suffering of someone or something. 
B22	NOUN	730	беда	misfortune	несчастье, крайне тяжёлое или неприятное событие или обстоятельство	an undesirable event such as an accident
B22	VERB	1166	гладить, поглаживать	to stroke	водить ладонью, пальцами и т. п. по поверхности чего-либо; поглаживать	to move one's hand with gentle pressure over (a surface, especially hair, fur, or skin), typically repeatedly; caress.
B22	NOUN	1450	доверие	trust	положительное отношение к объекту или субъекту, основанное на уверенности в его надёжности, достоверности или, соответственно, честности, добросовестности	сonfidence in or reliance on some person or quality
B23	VERB	732	воровать	to steal	тайно, без разрешения брать кого-, что-либо у кого-либо, незаконно присваивать себе чужое; красть	to take illegally, or without the owner's permission, something owned by someone else without intending to return it
B23	ADJ	733	виноватый	guilty	совершивший проступок, нечто предосудительное	responsible for a dishonest act
B23	VERB	734	бранить, ругать	to scold	порицать, осуждать кого-либо или что-либо	to rebuke angrily
B23	VERB	736	дразнить	to tease	намеренно раздражать шутками, приставанием; злить насмешками	to provoke or disturb; to annoy
B31	VERB	749	делать	to make	изготовлять, производить какие-либо действия, обычно с помощью инструментов, машин и пр.; создавать какие-либо произведения живописи, литературы, музыки и т. п.	to build, construct, produce, or originate
B31	NOUN	750	дело	business	работа, занятие, действие	a person's occupation, work, or trade
B31	VERB	755	вить, свивать	to twist	соединять, скручивая, сплетая в одну нить, вместе	to turn the ends of something, usually thread, rope etc., in opposite directions, often using force
B321	NOUN	765	груда (камней)	heap	большое количество каких-либо предметов, сложенных, нагромождённых в беспорядке один на другой	a pile or mass; a collection of things laid in a body, or thrown together so as to form an elevation
B321	NOUN	779	борона	harrow	сельскохозяйственное орудие для обработки почвы, состоящее из тяжелой конструкции, имеющей несколько дисков или зубьев в ряд, которую таскают по вспаханной земле для выравнивания или рыхления почвы, удаления сорняков или прикрытия семян	a device consisting of a heavy framework having several disks or teeth in a row, which is dragged across ploughed land to smooth or break up the soil, to remove weeds or cover seeds; a harrow plow.
B321	NOUN	783	всходы	young growth	ростки хлебных злаков, показавшиеся из земли	cereal sprouts emerging from the ground
B321	NOUN	791	борозда	furrow	длинная канавка на поверхности почвы, проведённая сохой или плугом, для посадки в неё растений	a trench cut in the soil, as when plowed in order to plant a crop
B321	NOUN	1437	жердь	pole	длинный шест из тонкого ствола дерева	Originally, a stick; now specifically, a long and slender piece of metal or (especially) wood, used for various construction or support purposes.
B322	VERB	792	жать	to reap	среза́ть под корень (стебли хлебных растений), убирать урожай зерновых 	To gather (e.g. a harvest) by cutting.
B323	VERB	804	веять	to winnow	отделять, очищать зерно от мякины и сора на естественном ветре или при помощи веялки	to subject (granular material, especially food grain) to a current of air separating heavier and lighter components, as grain from chaff
B324	NOUN	814	грабли	rake	садово-огородный инструмент, колодка с зубьями, насаженная на длинную рукоятку	a garden tool with a row of pointed teeth fixed to a long handle, used for collecting debris, grass, etc., for flattening the ground, or for loosening soil
B324	NOUN	816	валок (сена)	windrow (of hay)	ряд срезанного (скошенного) сена или мелкой зерновой культуры	a long line of raked hay or sheaves of grain laid out to dry in the wind
B331	NOUN	824	двор для скота	barnyard	часть крестьянского двора, предназначенная для содержания сельскохозяйственных животных	part of a peasant yard intended for keeping farm animals
B331	NOUN	831	жеребец	stallion	самец лошади 	An adult male horse.
B331	NOUN	833	грива (лошади)	mane	длинная шерсть, растущая на голове, загривке и шее некоторых животных	longer hair growth on back of neck of an animal, especially a horse or lion
B331	NOUN	836	жеребенок	colt	детёныш лошади	A young male horse.
B331	NOUN	842	дуга (упряжь)	shaft bow	деревянная часть упряжи, соединяющая оглобли с хомутом и имеющая изогнутую форму	an element of horse harness that is attached to the front of the shafts of a horse-drawn vehicle and joins them by arching high above the neck of the horse
B331	NOUN	843	вожжи	rein	часть упряжи, состоящая из длинного ремня (или толстой тесьмы, верёвки), прикреплённого к удилам, и служащая для того, чтобы править запряжённой лошадью	a long, narrow strap attached at one end to a horse's bit, typically used in pairs to guide or check a horse while riding or driving
B331	NOUN	844	гуж	tug	кожаная или верёвочная петля у хомута, служащая для скрепления оглобель с дугой; в гужи закладываются концы оглобель и через них передаётся тяговое усилие от лошади к повозке	a leather or rope loop at the clamp, which serves to fasten the shaft to the arc; the ends of the shafts are placed in the tugs and through them the traction force is transmitted from the horse to the cart
B331	ADJ	849	комолый	hornless	о животных, обыкновенно имеющих рога: безрогий, имеющий вместо рогов только комли рогов, роговые наросты	without horns
B331	NOUN	851	бык	bull	животное рода полорогих парнокопытных, включающего в себя дикий и одомашненный рогатый скот; самец коровы	an adult male of domesticated cattle or oxen
B331	ADJ	853	беременный (о животных)	pregnant (animal)	о самке животного, вынашивающей детёныша	about a female animal carrying developing offspring in her body
B331	NOUN	855	вымя	udder	у самок млекопитающих животных — о́рган, выделяющий молоко; молочная железа с соска́ми	an organ formed of the mammary glands of female quadruped mammals, particularly ruminants such as cattle, goats, sheep and deer
B331	VERB	857	жевать жвачку	chewing	Пережёвывать возвращаемой из желудка растительной пищи во вторичном процессе пищеварения, характерном для жвачных животных.  	Chewing plant food returned from the stomach in a secondary digestive process characteristic of ruminants.
B331	NOUN	860	баран	ram	жвачное парнокопытное млекопитающее семейства полорогих с длинной вьющейся шерстью и изогнутыми рогами	A male sheep, typically uncastrated.
B331	NOUN	861	овца	sheep	небольшое домашнее жвачное животное семейства полорогих, дающее шерсть, мясо, молоко	a woolly ruminant of the genus Ovis
B331	VERB	867	бодать	to butt	бить, колоть рогами	to strike bluntly, particularly with the head
B34	NOUN	898	воск	wax	пластичная масса жёлтого или белого цвета, производимая пчёлами для постройки сот	any oily, water-resistant, solid or semisolid substance; normally long-chain hydrocarbons, alcohols or esters
B34	VERB	908	дубить	to tan (leather)	подвергать обработке кожу, шкуру в процессе вымачивания в специальных растворах	to change an animal hide into leather by soaking it in tannic acid
B351	NOUN	910	гвоздь	nail (fastener)	крепёжное изделие в виде металлического стержня, заострённого с одного конца и, как правило, с плоским утолщением (шляпкой) на втором, тупом конце	a spike-shaped metal fastener used for joining wood or similar materials. The nail is generally driven through two or more layers of material by means of impacts from a hammer or other device. It is then held in place by friction
B351	NOUN	912	веретено	spindle	ручное прядильное орудие в виде длинной, тонкой палочки с заострёнными концами и утолщением посредине	A rod used for spinning and then winding natural fibres (especially wool), usually consisting of a shaft and a circular whorl positioned at either the upper or lower end of the shaft when suspended vertically from the forming thread
B351	NOUN	914	долото	chisel	плотницкий или столярный ручной инструмент, предназначенный для выдалбливания отверстий, гнёзд, пазов и т. п.	a cutting tool used to remove parts of stone, wood or metal by pushing or pounding the back when the sharp edge is against the material. It consists of a slim, oblong block of metal with a sharp wedge or bevel formed on one end and sometimes a handle at t
B351	NOUN	919	вилы	pitchfork	сельскохозяйственное орудие в виде нескольких острозаточенных прутьев, соединённых поперечным стержнем, прикреплённым к ручке	An agricultural tool comprising a fork with sparse, light tines, attached to a long handle, used for pitching hay (especially loose hay) high up onto a stack (as on a wagon or haystack, or into a haymow).
B351	NOUN	924	брусок	bar	продолговатый предмет, обычно имеющий прямоугольное поперечное сечение с резкими либо скруглёнными продольными и поперечными гранями	a solid, more or less rigid object of metal or wood with a uniform cross-section smaller than its length
B352	NOUN	941	высевки	bran	разломанная оболочка семян пшеницы, ржи или других зерновых культур, отделенная от муки или шрота путем просеивания или просеивания; грубая, пленчатая часть молотого зерна	the broken coat of the seed of wheat, rye, or other cereal grain, separated from the flour or meal by sifting or bolting; the coarse, chaffy part of ground grain.
B352	NOUN	943	дрожжи	yeast	микроскопические одноклеточные грибки, вызывающие брожение	an often humid, yellowish froth produced by fermenting malt worts, and used to brew beer, leaven bread, and also used in certain medicines
B353	NOUN	957	добыча	prey	то, что добыто охотой, промыслом и т. п.; предмет охоты, промысла и т. п.	an animal that is hunted and killed by another for food
B353	NOUN	970	грузило (в сетях)	sinker	небольшой груз, подвешиваемый к лесе удочки или к сети для удержания их на глубине	a weight used in fishing to cause the line or net to sink
B353	NOUN	972	вешало (для сетей, невода)	hanger (for nets)	столб или жерди с поперечными перекладинами для развешивания и сушки чего-либо	a pole or poles with crossbars for hanging and drying something
B353	NOUN	975	горловина мережи	neck of Fyke net	первый, входной, обруч ставного невода (рыболовной снасти-ловушки, состоящей из сетки, натянутой на обручи) чаще всего имеет форму арки, на нижних концах которой закреплены небольшие грузы, для более устойчивого положения	the first hoop of Fyke net (a type of fish-trap consisting of tubular nets that are supported by hoops)
B353	NOUN	978	блесна	minnow	искусственная приманка для ловли рыбы в виде металлической пластины с одним или несколькими рыболовными крючками	an artificial bait in the form of a small fish
B353	VERB	979	ботать	to catch fish with a	ловить рыбу посредством ботало (длинной палки с дощечкой или конусообразным пустым внутри наконечником), которым ударяют по воде при ловле рыбы, пугая её и загоняя в сети	catch fish using a long stick with a plank or a cone-shaped tip empty inside, which is used to hit the water when catching fish, scaring it and driving it into the net
B353	VERB	980	вялить	to jerk	подсушивать на солнце, ветру или искусственным путём для сохранения впрок	to cure (meat or fish) by cutting into strips and drying
B354	VERB	995	долбить	to gouge	ударами какого-либо инструмента проделывать отверстия, углубления в чём-либо твёрдом, разбивать что-либо	to make a dent or a hole by constantly hitting the surface
B354	NOUN	996	доска	board	плоский длинный кусок дерева, пиломатериал, получаемый путём продольной распилки бревна	a relatively long, wide and thin piece of any material, usually wood or similar, often for use in construction or furniture-making
B356	NOUN	1012	домотканая материя, ткань	fabric	тканая материя, материал	a material made of fibers, a textile or cloth
B356	NOUN	1015	веретено, полное пряжи	spindle full of yarn	приспособление для прядения — стержень для навивания пряжи, перерабатываемой в нить	spinning device - a rod for winding yarn to be processed into thread
B356	NOUN	1023	бёрдо	reed (in a loom)	приспособление для ручного ткачества в виде частого гребня	a comb-like part of a beater for beating the weft when weaving.
B356	VERB	1027	вязать	to knit	изготовлять ткань или предметы одежды путём сравнительно неплотного переплетения нитей	to turn thread or yarn into a piece of fabric by forming loops that are pulled through each other; this can be done by hand with needles or by machine
B356	VERB	1033	выделывать (кожу)	to curry (leather)	подвергать (кожу) специальной обработке с целью придать какое-либо качество, свойство	to dress (leather) after it is tanned by beating, rubbing, scraping and colouring
B356	NOUN	1035	дратва	shoe-thread	прочная просмолённая или навощённая нитка для шитья обуви, кожаных изделий	durable tarred or waxed thread for sewing shoes and leather products
B356	NOUN	1036	вар (смола)	brew	варёная смола с примесями, употребляемая в различных ремёслах, строительном деле и т. п.	boiled resin with impurities, used in various crafts, construction, etc.
B356	NOUN	1039	голенище	bootleg	часть сапога, охватывающая голень	top of a (high) boot
B36	NOUN	1052	безмен	steelyard	ручные весы	a transportable balance with unequal arm lengths
B36	NOUN	1054	деньги	money	всеобще признанный особый товар (обычно в виде монет и банкнот), являющийся мерой стоимости других товаров и средством платежа	a generally accepted means of exchange and measure of value
B36	ADJ	1059	дорогой	expensive	стоящий больших денег; продаваемый или покупаемый по высокой цене	having a high price or cost
B36	ADJ	1060	дешевый	cheap	стоящий немного, недорогой	low and/or reduced in price
B36	NOUN	1061	долг	debt	взятое взаймы, то, что необходимо отдать или возместить	money that one person or entity owes or is required to pay to another, generally as a result of a loan or other financial transaction
B36	ADJ	1064	бедный, неимущий	poor	такой, у которого не хватает денежных или иных средств для поддержания нормальных условий жизни, малоимущий, имеющий недостаточно средств или относящийся к малоимущим людям	with no or few possessions or money, particularly in relation to contemporaries who do have them
B36	ADJ	1065	богатый	rich	обладающий большим состоянием; очень зажиточный	wealthy: having a lot of money and possessions
B36	VERB	1066	беречь, хранить	to keep safe	хранить в целости, сохранности; дорожа чем-либо, не давать пропасть, потеряться	to keep safe and sound; treasure something, don’t let it go to waste, get lost
B36	VERB	1069	арендовать	to rent	брать (взять) в аренду, то есть во временное пользование на договорных началах	to obtain or have temporary possession of an object in exchange for money
B36	VERB	1070	выкупить	to ransom	заплатив деньги или выполнив иное требование, освободить заложника, пленника 	to pay a price to set someone free from captivity or punishment
B36	ADV	1072	даром, бесплатно	free of charge	не получая или не давая ничего взамен	without any payment being required
B371	NOUN	1075	жилище	dwelling	то же, что жильё; место, где кто-либо укрывается от непогоды, спит, хранит личные вещи и т.д.; дом, жилое помещение, приют.	a house or place in which a person lives; a habitation, a home. 
B371	VERB	1076	жить, проживать	to live	находиться в каком-либо месте на постоянной или длительной основе, использовать его как дом, комнату или иное помещение для повседневного бытия	to stay in a particular place on a regular or long-term basis, using it as one’s home, room, or dwelling for everyday existence
B371	NOUN	1078	двор (при доме)	yard	огороженный участок земли при доме, на котором расположены хозяйственные постройки	a small, usually uncultivated area adjoining or (now especially) within the precincts of a house or other building
