category_id	pos	concept_id	concept_ru	concept_en	definition_ru	definition_en
A44	NOUN	268	гнида	nit	яйцо вши (небольшое бескрылое кровососущее насекомое-паразит)	the egg of a louse (a small parasitic wingless insect)
A44	NOUN	269	блоха	flea	мелкое бескрылое насекомое отряда блох (Siphonaptera); имеет сжатое с боков тело, сильные задние ноги для прыжков, колюще-сосущий ротовой аппарат; паразитирует на млекопитающих и птицах, питается кровью; переносчик некоторых заболеваний	a small wingless insect of the order Siphonaptera; has a laterally compressed body, strong hind legs for jumping, piercing-sucking mouthparts; parasitizes mammals and birds, feeds on blood; a vector of certain diseases
A44	NOUN	270	ящерица	lizard	пресмыкающееся животное отряда чешуйчатых (Lacertilia, подотряд ящериц); имеет удлинённое тело с хвостом, четыре конечности (у некоторых видов редуцированы), подвижные веки, способность к автотомии (сбрасыванию хвоста); обитает в тёплых регионах, питается	a reptile of the suborder Lacertilia (order Squamata); has an elongated body with a tail, four limbs (reduced in some species), movable eyelids, and the ability to autotomize (shed) the tail; inhabits warm regions, feeds on insects, small invertebrates, a
A44	NOUN	271	змея	snake	хищное холоднокровное пресмыкающееся с длинным извивающимся, покрытым чешуёй телом, не имеющее конечностей, часто с ядовитыми же́лезами в пасти, питающееся мелкими млекопитающими, ящерицами, лягушками, птицами, их яйцами, рыбой, насекомыми и другими беспо	Any of the suborder Serpentes of legless reptile with long, thin bodies and fork-shaped tongues.
A44	NOUN	272	лягушка	frog	бесхвостое земноводное отряда бесхвостых (Anura); имеет короткое тело, длинные задние конечности для прыжков, гладкую влажную кожу, отсутствие хвоста у взрослых особей; обитает в водоёмах и влажных местах, питается насекомыми и мелкими беспозвоночными; ра	a tailless amphibian of the order Anura; has a short body, long hind legs adapted for jumping, smooth moist skin, and no tail in adults; inhabits water bodies and moist environments, feeds on insects and small invertebrates; reproduces in water, undergoes
A44	NOUN	273	жаба	toad	Земноводное, род лягушек (отряд Anura) с более короткими задними ногами и более сухой, бородавчатой ​​кожей, многие из которых относятся к семейству Bufonidae.	An amphibian, a kind of frog (order Anura) with shorter hindlegs and a drier, wartier skin, many in family Bufonidae. 
A44	NOUN	274	улитка	snail	брюхоногий моллюск класса Gastropoda; имеет мягкое тело, обычно покрытое спирально закрученной раковиной, передвигается с помощью мускулистой ноги, выделяющей слизь; обитает в водоёмах, на суше во влажных местах, питается растениями, грибами, органическим	 a gastropod mollusk of the class Gastropoda; has a soft body, usually covered by a spiral shell, moves by means of a muscular foot that secretes mucus; inhabits water bodies and moist terrestrial environments, feeds on plants, fungi, and organic matter
A44	NOUN	275	червяк	worm	мелкое беспозвоночное животное с мягким удлинённым телом без конечностей; общее название для представителей различных групп червей (кольчатые, круглые, плоские); обитает в почве, водоёмах, некоторые виды — паразиты; питается органическими остатками, почво	a small invertebrate animal with a soft elongated body and no limbs; a common name for representatives of various worm groups (annelids, nematodes, flatworms); inhabits soil, water bodies, some species are parasites; feeds on organic matter, soil, plants,
A44	NOUN	276	муха	fly	двукрылое насекомое отряда двукрылых (Diptera); имеет одну пару перепончатых крыльев, жужжальца вместо задней пары, сложные фасеточные глаза, лижущий или колюще-сосущий ротовой аппарат; обитает повсеместно, многие виды связаны с жилищем человека, питаются	a dipteran insect of the order Diptera; has one pair of membranous wings, halteres instead of hind wings, compound facetted eyes, and a lapping or piercing-sucking mouthpart; inhabits diverse environments, many species are associated with human dwellings,
A44	NOUN	277	овод	botfly	двукрылое насекомое семейства оводовых (Oestridae); имеет коренастое тело, покрытое волосками, редуцированный ротовой аппарат (взрослые не питаются); личинки развиваются под кожей, в полости носа или желудке млекопитающих (крупного рогатого скота, оленей,	a dipteran insect of the family Oestridae; has a stout hairy body and reduced mouthparts (adults do not feed); larvae develop under the skin, in the nasal cavity, or stomach of mammals (cattle, reindeer, horses), causing harm to the host animals
A44	NOUN	278	комар	mosquito	двукрылое насекомое семейства комариных (Culicidae); имеет тонкое тело, длинные ноги, хоботок для прокалывания кожи и сосания крови; самки питаются кровью человека и животных, самцы — растительными соками; переносчик некоторых заболеваний	a dipteran insect of the family Culicidae; has a slender body, long legs, and a proboscis for piercing skin and sucking blood; females feed on blood of humans and animals, males on plant juices; can transmit certain diseases
A44	NOUN	279	мошка	midge	мелкое двукрылое насекомое семейства мошек (Simuliidae); имеет короткое коренастое тело, кусающий ротовой аппарат; самки питаются кровью, нападают на человека и животных; обитает у водоёмов, рек	a small dipteran insect of the family Simuliidae; has a short stout body and biting mouthparts; females feed on blood, attacking humans and animals; inhabits areas near water bodies and rivers
A44	NOUN	280	оса	wasp	перепончатокрылое насекомое отряда перепончатокрылых (Hymenoptera); имеет стройное тело с узкой талией, жёлто-чёрную окраску, жало; хищник, питается насекомыми, некоторые виды — общественные (шершни, бумажные осы)	a hymenopteran insect of the order Hymenoptera; has a slender body with a narrow waist, yellow-black coloration, and a sting; predatory, feeds on insects, some species are social (hornets, paper wasps)
B11	NOUN	281	человек	human	разумное общественное существо, представитель вида Homo sapiens; обладает сознанием, речью, способностью к трудовой деятельности и творчеству; биологически — прямоходящее млекопитающее с развитым мозгом	a rational social being, representative of the species Homo sapiens; possesses consciousness, speech, and the ability to work and create; biologically — an upright-walking mammal with a developed brain
B11	NOUN	282	имя	name	личное, индивидуальное собственное название человека, получаемое им при рождении или (в ряде культур) по достижении определённого периода жизни	a personal, individual proper designation of a human being, received at birth or (in certain cultures) upon reaching a specific stage of life
B11	NOUN	283	мужчина	man	взрослый человек мужского пола; обладает характерными физическими и физиологическими признаками пола	an adult human being of the male sex; possesses characteristic physical and physiological features of the male gender
B11	NOUN	284	мальчик	boy	ребёнок, подросток мужского пола; лицо мужского пола до наступления зрелости	a child or young person of the male sex; a male person before reaching maturity
B11	NOUN	285	парень	guy	молодой человек, юноша; парень — разговорное обозначение мужчины молодого или среднего возраста	a young man, a youth; colloquial term for a man of young or middle age
B11	NOUN	286	девушка	girl	молодая женщина, не достигшая зрелости или не состоящая в браке; лицо женского пола в возрасте от подросткового до молодого взрослого; девица, девушка на выданье	a young woman who has not reached full maturity or is not married; a female person from adolescence to young adulthood; a maiden, an unmarried woman of marriageable age
B11	NOUN	287	женщина	woman; female (adult human)	взрослый человек женского пола; обладает характерными физическими, физиологическими и социальными признаками; мать, супруга, представительница женского гендера	an adult human being of the female sex; possesses characteristic physical, physiological, and social features; a mother, wife, or representative of the female gender
B11	NOUN	288	народ, люди	people	историческая общность людей, объединённых языком, культурой, территорией	a historical community of people united by language, culture, and territory
B11	ADJ	289	тихий, спокойный (о человеке)	quiet	обладающий уравновешенным характером, несклонный к шуму, суете, агрессии; миролюбивый, кроткий	having a balanced character, not inclined to noise, fuss, or aggression; peaceful, gentle
B11	ADJ	290	взрослый	adult	достигший полного развития, зрелости; не детский, не подростковый	having reached full development, maturity; not childish, not adolescent
B11	ADJ	291	высокий	tall	имеющий большую протяжённость от верхней точки до нижней	having a vertical extent greater than the average
B11	ADJ	292	маленький	little (of a person)	небольшого роста; юного возраста, детский; не достигший полной зрелости или совершеннолетия	of short stature; of young age, juvenile; not having reached full maturity or adulthood
B11	ADJ	293	красивый	beautiful, handsome, pretty	обладающий красотой, привлекательной внешностью; эстетически совершенный, приятный для восприятия	possessing an attractive appearance, harmonious facial features, and a graceful figure; evoking aesthetic admiration, pleasing to perceive
B11	ADJ	294	лучший, самый хороший	best, finest (of a person)	превосходящий других по личным качествам, достоинствам, поступкам; наиболее достойный, надёжный, близкий; обладающий наивысшими моральными или профессиональными характеристиками	surpassing others in personal qualities, merits, or actions; most deserving, reliable, or close; possessing the highest moral or professional characteristics
B11	VERB	295	сметь	to dare	иметь смелость, решимость что-либо сделать; осмеливаться, не бояться	to have the courage or boldness to do something; to be brave enough, not to be afraid
B11	ADJ	296	смелый	brave	бладающий смелостью, храбростью; не боящийся опасности, решительный	possessing bravery, courage; not fearing danger, resolute
B11	ADJ	297	хитрый	cunning	обладающий хитростью, изворотливым умом; способный к уловкам, обману; лукавый	possessing cunning, a resourceful mind; capable of tricks, deception; crafty
B11	ADJ	298	чужой	strange, foreign, alien	не свой, не принадлежащий данному лицу; принадлежащий другим; посторонний, незнакомый	not one's own, not belonging to a given person; belonging to others; alien, unfamiliar
B11	NOUN	299	сила	strength, power, force	способность к действию, напряжению мышц; физическая мощь; влияние, авторитет	the capacity for action, muscle tension; physical power; influence, authority
B11	NOUN	300	счастье	happiness	чувство полного удовлетворения, радости, блаженства; удача, везение; благополучие, желаемый исход дел	a feeling of complete satisfaction, joy, bliss; good fortune, luck; well-being, a desired outcome of affairs
B11	NOUN	301	характер	character; temper	совокупность устойчивых психических особенностей человека, проявляющихся в поведении, отношении к людям, деятельности; нрав, темперамент, склад личности	a set of stable mental characteristics of a person manifested in behavior, attitude to people, and activity; disposition, temperament, personality makeup
B11	VERB	302	хвалить	to praise; to commend; to extol	выражать одобрение, восхищение; говорить хорошее о ком-либо, превозносить достоинства, заслуги	to express approval, admiration; to speak well of someone, to extol virtues or merits
B11	VERB	303	устать	to get tired; to become weary; to be exhausted	почувствовать усталость, утомление; потерять силы, энергию от напряжения, работы, длительной деятельности	to feel fatigue, exhaustion; to lose strength, energy from exertion, work, or prolonged activity
B11	PRON	304	я	I	личное местоимение 1-го лица единственного числа; обозначает говорящего, себя самого	first person singular personal pronoun; refers to the speaker, oneself
B11	PRON	305	мы	we	личное местоимение 1-го лица множественного числа; обозначает говорящего вместе с другими лицами	first person plural personal pronoun; refers to the speaker together with other persons
B11	PRON	306	ты	you (singular, informal)	личное местоимение 2-го лица единственного числа; обозначает лицо, к которому обращаются	second person singular personal pronoun (informal); refers to the person being addressed
B11	PRON	307	вы	you	используется для обозначения нескольких лиц, включая собеседника (собеседников), но исключая говорящего	used to refer to several persons, including the interlocutor(s), but excluding the speaker
B11	PRON	308	тот	that	данный, находящийся там, далеко от говорящего или слушающего либо отстоящий во времени дальше, чем другой объект	refers to a person or thing at a distance from the speaker or previously mentioned
B11	PRON	309	те	those	форма множественного числа местоимения "тот"; указывает на несколько предметов или лиц	plural form of "that"; refers to multiple persons or things at a distance
B11	PRON	310	он	he	личное местоимение 3-го лица единственного числа мужского рода; обозначает лицо мужского рода	third person singular masculine personal pronoun; refers to a male person
B11	PRON	311	они	they	личное местоимение 3-го лица множественного числа; обозначает несколько лиц или предметов	third person plural personal pronoun; refers to multiple persons or things
B11	PRON	312	сам (сама, само)	self, oneself	употребляется с существительным или личным местоимением при указании на лицо или предмет, лично, непосредственно являющийся источником или объектом действия, состояния	used with a noun or personal pronoun when referring to a person or object, personally, directly being the source or object of an action, state
B11	PRON	313	свой	one's own	принадлежащий лицу или объекту, о котором идет речь, или имеющий отношение к этому лицу (объекту)	belonging to or relating to the person or object in question
B11	PRON	314	этот	this	предмет, лицо, находящиеся близко от говорящего или упоминаемые сейчас	a person or thing near the speaker or being mentioned now
B11	PRON	315	кто	who	лицо, о котором спрашивают или которое упоминают	a person being asked about or mentioned
B11	PRON	316	какой	what, which, what kind of	обозначает качество, свойство, принадлежность предмета или лица	asks about quality, property, or identity of a person or thing
B11	PRON	317	что	what	предмет, явление, о котором спрашивают или которое упоминают	a thing or phenomenon being asked about or mentioned
B11	PRON	318	иной, некий, некоторый	another, some, certain, other	неопределённый предмет или лицо, не тот, который уже упомянут; другой, отличный от данного	an unspecified person or thing, different from the one already mentioned; other, distinct from this one
B11	PRON	319	каждый	each, every	все без исключения предметы или лица из данной совокупности	refers to all without exception from a given group or set
B11	ADV	320	как	how	способ действия, качество, состояние; каким образом	the manner, quality, or state of an action; in what way
B12	NOUN	321	тело	body	физическая оболочка человека или животного; материальная субстанция, состоящая из органов, тканей, костей	the physical structure of a human or animal; material substance consisting of organs, tissues, and bones
B12	NOUN	322	туловище	torso, trunk	центральная часть тела человека или животного (без головы, конечностей); корпус, стан	the central part of the human or animal body (excluding head and limbs); the trunk, main body section
B12	ADJ	323	большой	big	имеющий крупный, значительный размер, превосходящий среднее значение	of great size, large
B12	ADJ	324	толстый, полный (о человеке)	fat, overweight, stout	имеющий избыточный вес, крупное телосложение; с большим количеством подкожного жира; тучный	having excess body weight, large build; with abundant subcutaneous fat
B12	ADJ	325	тонкий	thin, slender, slim	имеющий небольшую толщину; худощавый, стройный (о человеке); изящный	having small thickness; lean, slender (of a person); delicate, refined
B12	ADJ	326	худой, тощий	thin, skinny, emaciated, lean	очень худой, с недостаточным весом; истощённый, костлявый; имеющий мало мяса, жира	very lean, underweight; emaciated, bony; having little flesh or fat
B12	ADJ	327	слабый (о человеке)	weak, feeble	не обладающий достаточной физической силой; немощный, хилый; неспособный к большому напряжению	lacking sufficient physical strength; frail, infirm; incapable of great exertion
B12	ADJ	328	сильный	strong, powerful	обладающий большой физической силой; мощный, крепкий; способный к значительному напряжению	possessing great physical strength; powerful, robust; capable of significant exertion
B12	NOUN	329	кожа (человека)	skin	наружный покров тела человека или животного; орган, защищающий организм от внешних воздействий	the outer covering of the human or animal body; an organ that protects the organism from external influences
B12	VERB	330	потеть	to sweat, to perspire	выделять пот через поры кожи; испарять влагу через кожные железы (при жаре, физическом напряжении)	to excrete sweat through skin pores; to release moisture through sweat glands (in heat or during physical exertion)
B12	NOUN	331	голова	head	верхняя часть тела человека, передняя или верхняя часть тела позвоночного или беспозвоночного животного, а также насекомого, в которой находятся органы зрения и рот	the part of the body of an animal or human which contains the brain, mouth and main sense organs
B12	NOUN	332	затылок	nape	задняя, выдавшаяся назад часть головы у человека и у животных, над самой шеей или загривком, под теменем	The back part of the neck.
B12	NOUN	333	волосы (на голове)	hair	волосяной покров головы, шевелюра как единый объект	the collection or mass of such growths growing from the skin of humans and animals, and forming a covering for a part of the head
B12	NOUN	334	кудри	curls, curly hair	вьющиеся, завитые волосы; локоны, завитки на голове	wavy hair; locks, ringlets on the head
B12	NOUN	335	коса (заплетенные волосы)	braid, plait	заплетённые вместе пряди волос; причёска из переплетённых трёх или более прядей	hair woven together; a hairstyle made by interlacing three or more strands of hair
B12	NOUN	336	перхоть	dandruff	мелкие чешуйки отмершей кожи головы; себорейные выделения на коже и волосах	small flakes of dead skin from the scalp; seborrheic secretions on skin and hair
B12	VERB	337	чесать, расчесывать (волосы)	to comb, to brush (hair)	проводить расчёской или пальцами по волосам; приводить волосы в порядок, распутывать	to pass a comb or fingers through hair; to arrange hair, untangle it
B12	VERB	338	зудеть, чесаться	to itch	испытывать на коже раздражение, сопровождающееся потребностью тереть, скрести ногтем больное место	To feel itchy; to feel a need to be scratched.
B12	NOUN	339	череп	skull	костная основа головы; скелет головы, состоящий из костей, защищающих мозг	the bony framework of the head; the skeletal structure protecting the brain
B12	ADJ	340	лысый	bald	не имеющий волос на голове; с облысевшей головой; безволосый	having no hair on the head; with a hairless scalp; without hair
B12	NOUN	341	борода	beard	у человека и некоторых животных — волосяной покров нижней части лица	facial hair on the chin, cheeks, jaw and neck
B12	NOUN	342	усы	mustache	волосы, растущие над верхней губой; лицевые волосы у мужчин	hair growing above the upper lip; facial hair on men
B12	NOUN	343	висок	temple	боковая часть головы от уха до начала лба	the slightly flatter region, on either side of the human head, behind the eye and forehead, above the zygomatic arch, and forward of the ear
B12	NOUN	344	лицо	face	передняя часть головы человека; часть тела от лба до подбородка, включающая глаза, нос, рот	the front part of the human head; the part of the body from forehead to chin, including eyes, nose, and mouth
B12	NOUN	345	лоб	forehead, brow	верхняя часть лица над глазами; передняя часть головы от волос до бровей	the upper part of the face above the eyes; the front part of the head from hairline to eyebrows
B12	NOUN	346	щека	cheek	боковая часть лица между глазом, ухом и ртом; мягкая ткань лица сбоку	the side part of the face between eye, ear, and mouth; the soft tissue on the side of the face
B12	NOUN	347	подбородок	chin	нижняя выступающая часть лица под ртом; нижняя часть головы	the lower protruding part of the face below the mouth; the bottom part of the head
B12	NOUN	348	рот	mouth	отверстие в лице, служащее для приёма пищи, речи, дыхания; полость между губами	the opening in the face used for eating, speaking, and breathing; the cavity between the lips
B12	NOUN	349	десны	gums	мышечная ткань и слизистая оболочка, покрывающие края челюстей у основания зубов	the flesh around the teeth
B12	NOUN	350	язык	tongue	мышечный орган в полости рта, служащий для перемешивания пищи, речи, восприятия вкуса	a muscular organ in the mouth used for manipulating food, speech, and taste perception
B12	VERB	351	глотать	to swallow	движением глотки проталкивать, перемещать изо рта в пищевод и желудок	to cause (food, drink etc.) to pass from the mouth into the stomach; to take into the stomach through the throat
B12	VERB	352	лизать	to lick	проводить языком по поверхности; касаться языком для сбора жидкости, очистки	to pass the tongue over a surface; to touch with the tongue to collect liquid or clean
B12	VERB	353	плевать	to spit	выбрасывать слюну изо рта; извергать слюну наружу	to eject saliva from the mouth; to expel saliva outward
B12	VERB	354	дуть	to blow	пускать ртом струю воздуха	to propel by an air current, usually with the mouth
B12	NOUN	355	губа	lip	часть лица, кожно-мускульная складка, закрывающая рот сверху или снизу, также кожно-мускульная складка в других частях тела	either of the two fleshy protrusions around the opening of the mouth
B12	NOUN	356	зуб (у человека)	tooth	костное образование в ротовой полости, служащее в основном для первичной механической обработки пищи	A hard, calcareous structure present in the mouth of many vertebrate animals, generally used for biting and chewing food.
B12	NOUN	357	слюна	saliva, spit	жидкость, выделяемая слюнными железами в полости рта; смачивает пищу, облегчает глотание и речь	fluid secreted by salivary glands in the mouth; moistens food, facilitates swallowing and speech
B12	NOUN	358	голос	voice	звуки, возникающие вследствие колебания голосовых связок при разговоре, крике, пении и отличающиеся высотой, характером звучания и т. п.	sound uttered by the mouth, especially by human beings in speech or song; sound thus uttered considered as possessing some special quality or character
B12	VERB	359	кричать	to shout, to scream, to yell	громко произносить звуки, слова; издавать громкие возгласы; говорить повышенным голосом	to produce loud sounds or words; to make loud exclamations; to speak in a raised voice
B12	VERB	360	шептать	to whisper	говорить очень тихо, почти без звука; произносить слова шёпотом, не напрягая голосовые связки	to speak very quietly, almost without sound; to utter words in a whisper, without vibrating vocal cords
B12	VERB	361	замолчать	to become silent	перестать говорить, петь или издавать иные звуки голосом	To stop speaking, singing, or making other sounds with your voice.
B12	NOUN	362	шея	neck	часть тела, соединяющая голову с туловищем; подвижная часть между головой и плечами	the part of the body connecting the head to the torso; the movable part between head and shoulders
B12	NOUN	363	плечо	shoulder	верхняя часть руки от плечевого сустава до локтя; также — место соединения руки с туловищем	the upper part of the arm from shoulder joint to elbow; also — the joint connecting the arm to the torso
B12	NOUN	364	подмышки	armpits, underarms	впадины под плечевыми суставами, где рука соединяется с туловищем; область под мышцами плеча	hollows beneath the shoulder joints where the arm connects to the torso; the area under the shoulder muscles
B12	NOUN	365	грудь	chest	верхняя передняя часть туловища человека или другого позвоночного животного	the portion of the front of the human body from the base of the neck to the top of the abdomen
B12	NOUN	366	грудь (женская)	breast	одна из парных молочных желёз человека (правая или левая грудь)	either of the two organs on the front of a female human's chest, which contain the mammary glands; also the analogous organs in males
B12	NOUN	367	бок	side	правая или левая часть туловища от плеча до бедра	one half (left or right, top or bottom, front or back, etc.) of something or someone
B12	NOUN	368	рука	arm, hand	верхняя конечность человека от плеча до пальцев; орган для хватания, манипулирования предметами	the upper limb of a human from shoulder to fingers; an organ for grasping and manipulating objects
B12	NOUN	369	ладонь	palm (of the hand)	внутренняя сторона кисти руки; поверхность руки от запястья до основания пальцев	the inner surface of the hand; the surface of the hand from wrist to the base of the fingers
B12	NOUN	370	локоть	elbow	сустав посередине руки, соединяющий плечо с предплечьем; место сгиба руки	the joint in the middle of the arm connecting the upper arm to the forearm; the bend of the arm
B12	NOUN	371	кулак	fist	кисть руки с плотно сжатыми пальцами; сжатая рука	the hand with fingers tightly clenched; a clenched hand
B12	NOUN	372	кукиш	fig sign, thumb between fingers gesture	жест, показываемый сжатым кулаком с выставленным между большим и указательным пальцами; знак отказа, насмешки	a gesture made with a clenched fist with thumb protruding between index and middle fingers; a sign of refusal or mockery
B12	NOUN	373	палец руки	finger	подвижная часть кисти руки; один из пяти отростков на конце руки (большой, указательный, средний, безымянный, мизинец)	a movable digit of the hand; one of five appendages at the end of the hand (thumb, index, middle, ring, little finger)
B12	NOUN	374	палец ноги	toe	подвижная часть стопы; один из пяти отростков на конце ноги	a movable digit of the foot; one of five appendages at the end of the foot
B12	NOUN	375	ноготь	nail	роговая пластинка на конце пальцев рук и ног; твёрдое покрытие кончиков пальцев	a horny plate at the end of fingers and toes; hard covering of the fingertips
B12	NOUN	376	запястье	wrist	сустав между кистью руки и предплечьем; часть руки между ладонью и локтем	the joint between the hand and forearm; the part of the arm between palm and elbow
B12	NOUN	377	нога	leg	нижняя конечность человека; орган опоры и передвижения от бедра до стопы	the lower limb of a human; an organ of support and locomotion from thigh to foot
B12	NOUN	378	пятка	heel	задняя часть стопы под лодыжкой	the back part of the foot below the ankle
B12	NOUN	379	колено	knee	сустав, соединяющий бедро с голенью	the joint connecting the thigh to the lower leg
B12	NOUN	380	икра ноги	calf (of leg)	задняя мягкая часть голени между коленом и щиколоткой	the soft back part of the lower leg between knee and ankle
B12	NOUN	381	подъем ноги	instep; arch of foot	верхняя часть стопы между пальцами и щиколоткой	the upper part of the foot between toes and ankle
B12	NOUN	382	голень	shin	часть ноги от колена до стопы	the front part of the leg below the knee
B12	NOUN	383	бедро	hip	часть нижней или задней конечности человека или животного между тазобедренным и коленным суставами	the outward-projecting parts of the pelvis and top of the femur and the overlying tissue.
B12	NOUN	384	спина	back	задняя часть туловища от шеи до поясницы	the rear part of the torso from neck to lower back
B12	NOUN	385	поясница	lower back; loins	нижняя часть спины между рёбрами и тазом	the lower part of the back between ribs and pelvis
B12	NOUN	386	зад (у человека)	buttocks; rear end	задняя часть таза, ягодицы	the posterior part of the pelvis, buttocks
B12	ADJ	387	голый, нагой	nude	не имеющий на себе одежды, покрова	without clothing or other covering of the skin; without clothing on the genitals or female nipples
B12	NOUN	388	сустав	joint	подвижное соединение костей в скелете	a movable connection of bones in the skeleton
B12	NOUN	389	скелет	skeleton	костная основа тела, каркас организма	the bony framework of the body, structural support
B12	NOUN	390	позвоночник	spine; backbone	столб из позвонков, поддерживающий тело	a column of vertebrae supporting the body
B12	NOUN	391	таз (у человека)	pelvis	костное кольцо, соединяющее позвоночник с ногами	the bony ring connecting the spine to the legs
B12	NOUN	392	лёгкие	lungs	парный орган дыхания в грудной клетке	paired respiratory organs in the chest cavity
B12	NOUN	393	горло	throat	передняя часть шеи	the front part of the neck
B12	VERB	394	дышать	to breathe	прогонять воздух через лёгкие, жабры или другие органы дыхания, поглощая кислород и выделяя углекислый газ	to draw air into (inhale), and expel air from (exhale), the lungs in order to extract oxygen and excrete waste gases
B12	NOUN	395	живот	belly	нижняя передняя часть туловища человека, также нижняя часть туловища некоторых животных	the front part of the human trunk below the ribs, containing the stomach and bowels.
B12	NOUN	396	пуп	navel; belly button	след от пуповины на животе	the scar from the umbilical cord on the abdomen
B12	NOUN	397	кишки	intestines; bowels	часть пищеварительной системы после желудка	part of the digestive system after the stomach
B12	VERB	398	рвать, тошнить	to vomit	физиологический рефлекс, при котором содержимое желудка извергается через рот	a reflex action in which stomach contents are expelled through the mouth
B12	NOUN	399	сердце	heart	полый мышечный орган, обеспечивающий циркуляцию крови в организме за счёт ритмичных сокращений; расположен в грудной клетке, состоит из четырёх камер (два предсердия и два желудочка); выполняет насосную функцию, поддерживая кровообращение и доставку кисло	 a hollow muscular organ that ensures blood circulation through rhythmic contractions; located in the thoracic cavity, composed of four chambers (two atria and two ventricles); performs a pumping function, maintaining circulation and oxygen delivery to ti
B12	NOUN	400	кровь	blood	жидкая ткань, циркулирующая по сосудам	a fluid tissue circulating through blood vessels
B12	NOUN	401	жила (кровеносный сосуд)	vein	кровеносный сосуд человека или млекопитающего	A blood vessel that transports blood from the capillaries back to the heart.
B12	NOUN	402	печень	liver	крупная железа, участвующая в пищеварении и обмене веществ	a large gland involved in digestion and metabolism
B12	NOUN	403	почки	kidneys	парный орган, фильтрующий кровь и образующий мочу	paired organs filtering blood and producing urine
B12	VERB	404	мочиться	to urinate; to pee	выделять мочу из организма	to excrete urine from the body
B12	NOUN	405	глаз	eye	орган зрения человека или животного	an organ through which animals see
B12	NOUN	406	слеза	tear	капля жидкости, выделяемая слёзными железами	a drop of fluid secreted by tear glands
B12	NOUN	407	бровь	eyebrow	дугообразная полоска волос над глазной впадиной; эта часть лица	the hair that grows over the bone ridge above the eye socket
B12	NOUN	408	веко	eyelid	подвижная кожная складка вокруг глаза у человека и позвоночных животных	a thin skin membrane that covers and moves over an eye
B12	VERB	409	видеть	to see	обладать зрением, зрительной способностью	to perceive or detect someone or something with the eyes, or as if by sight
B12	VERB	410	смотреть	to look; to watch	направлять взгляд на что-либо	to direct one's gaze at something
B12	ADJ	411	слепой	blind	не способный видеть, лишённый зрения	unable to see, lacking vision
B12	NOUN	412	ухо	ear	парный орган слуха и равновесия у человека и животных; состоит из трёх отделов: наружного уха (ушная раковина, слуховой проход), среднего уха (барабанная перепонка, слуховые косточки) и внутреннего уха (улитка, вестибулярный аппарат); воспринимает звуковы	a paired organ of hearing and balance in humans and animals; consists of three parts: the outer ear (pinna, ear canal), middle ear (eardrum, auditory ossicles), and inner ear (cochlea, vestibular apparatus); perceives sound vibrations, converts them into 
B12	VERB	413	слышать	to hear	воспринимать звуки органами слуха	to perceive sounds through the organs of hearing
B12	ADJ	414	глухой	deaf	лишённый слуха, не способный слышать 	unable to hear, or only partially able to hear
B12	NOUN	415	нос	nose	выступающая часть лица, орган обоняния и дыхания; обеспечивает восприятие запахов, согревание, увлажнение и фильтрацию вдыхаемого воздуха	the protruding part of the face, organ of smell and respiration;  enables perception of odors, warming, humidifying, and filtering of inhaled air
B12	NOUN	416	ноздря	nostril	отверстие носа для дыхания	an opening of the nose for breathing
B12	NOUN	417	сопли	nasal mucus; runny nose discharge; snot	слизистые выделения из носовой полости; вырабатываются слизистой оболочкой носа для увлажнения, защиты от пыли, микробов, аллергенов; при простуде, аллергии или раздражении количество выделений увеличивается	mucous secretions from the nasal cavity; produced by the nasal mucosa to humidify, protect from dust, microbes, allergens; the amount of discharge increases during colds, allergies, or irritation
